"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Publisher","Document Type","Publication Stage","Open Access","Source","EID"
"","","","Editors' choice—Outstanding reviewers—2022","2022","Journal of the American Water Resources Association","58","6","","1607","","","0","10.1111/1752-1688.13084","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145017310&doi=10.1111%2f1752-1688.13084&partnerID=40&md5=485c613e83ba25b69ee98e89eb8a670a","John Wiley and Sons Inc","Editorial","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85145017310"
"Warner B.P.; Vogel E.; Hatch C.E.","Warner, Benjamin P. (56182875300); Vogel, Eve (55279969800); Hatch, Christine E. (15123801800)","56182875300; 55279969800; 15123801800","Exactly Where Does the River Need Space to Move? Seeking Participatory Translation of Fluvial Geomorphology into Flood Management","2022","Journal of the American Water Resources Association","58","6","","1454","1469","15","0","10.1111/1752-1688.13049","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135102543&doi=10.1111%2f1752-1688.13049&partnerID=40&md5=25db419a4ec825602887bc70e6878cbc","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85135102543"
"Salehabadi H.; Tarboton D.G.; Udall B.; Wheeler K.G.; Schmidt J.C.","Salehabadi, Homa (57816980900); Tarboton, David G. (7003457258); Udall, Bradley (24473664000); Wheeler, Kevin G. (57189253326); Schmidt, John C. (55464468100)","57816980900; 7003457258; 24473664000; 57189253326; 55464468100","An Assessment of Potential Severe Droughts in the Colorado River Basin","2022","Journal of the American Water Resources Association","58","6","","1053","1075","22","1","10.1111/1752-1688.13061","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138012607&doi=10.1111%2f1752-1688.13061&partnerID=40&md5=377a79661e893e42fde3bd6a99166824","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85138012607"
"McCoy A.L.; Jacobs K.L.; Vano J.A.; Wilson J.K.; Martin S.; Pendergrass A.G.; Cifelli R.","McCoy, Amy L. (16744055300); Jacobs, Katharine L. (9040751000); Vano, Julie A. (20735699400); Wilson, J. Keaton (57225986933); Martin, Season (57200650811); Pendergrass, Angeline G. (30967646900); Cifelli, Rob (7006874359)","16744055300; 9040751000; 20735699400; 57225986933; 57200650811; 30967646900; 7006874359","The Press and Pulse of Climate Change: Extreme Events in the Colorado River Basin","2022","Journal of the American Water Resources Association","58","6","","1076","1097","21","4","10.1111/1752-1688.13021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132380311&doi=10.1111%2f1752-1688.13021&partnerID=40&md5=1d90e80128acaa461397fe382a405a70","John Wiley and Sons Inc","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85132380311"
"Craig A.J.; Rehmann C.R.; Alt L.M.; Schulte L.A.; Soupir M.L.","Craig, Andrew J. (57611108800); Rehmann, Chris R. (6602707988); Alt, Laura M. (57224365157); Schulte, Lisa A. (8280970100); Soupir, Michelle L. (10739701600)","57611108800; 6602707988; 57224365157; 8280970100; 10739701600","Prairie strips reduce fecal indicator bacteria concentrations in simulated runoff","2023","Journal of the American Water Resources Association","59","2","","244","256","12","1","10.1111/1752-1688.13082","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143376860&doi=10.1111%2f1752-1688.13082&partnerID=40&md5=c8e31db65c110002a4d923e1404b2dfd","John Wiley and Sons Inc","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85143376860"
"Bjarke N.R.; Gutzler D.S.","Bjarke, Nels R. (57274729100); Gutzler, David S. (35577008300)","57274729100; 35577008300","Use of observed hydroclimatic trends to constrain projections of snowmelt season runoff in the Rio Grande headwaters","2023","Journal of the American Water Resources Association","","","","","","","0","10.1111/1752-1688.13118","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150886822&doi=10.1111%2f1752-1688.13118&partnerID=40&md5=685e33863523e954789ce07f9671061c","John Wiley and Sons Inc","Article","Article in press","","Scopus","2-s2.0-85150886822"
"Peimer A.W.; Rhoads B.L.; Bassett T.J.","Peimer, Alex W. (57046051900); Rhoads, Bruce L. (7004148726); Bassett, Thomas J. (55906734300)","57046051900; 7004148726; 55906734300","Standardizing No Net Loss Stream Mitigation Assessment Methods: Tradeoffs between Expediency and River Science","2022","Journal of the American Water Resources Association","58","6","","1407","1420","13","0","10.1111/1752-1688.13045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135565563&doi=10.1111%2f1752-1688.13045&partnerID=40&md5=fe5efa8ff594a70ef07c1ab3ab9339c8","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85135565563"
"Yaryan Hall H.R.; Bledsoe B.P.","Yaryan Hall, Holly R. (58107745700); Bledsoe, Brian P. (7004952295)","58107745700; 7004952295","Integrating channel design and assessment methods based on sediment transport capacity in gravel bed streams","2023","Journal of the American Water Resources Association","","","","","","","0","10.1111/1752-1688.13108","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148344719&doi=10.1111%2f1752-1688.13108&partnerID=40&md5=bb47ebebf31c32699913150b82c9a28d","John Wiley and Sons Inc","Article","Article in press","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85148344719"
"Wang Y.; Zhang X.; Liu Y.; Liang C.; Xu J.; Pan G.","Wang, Yao (57218456060); Zhang, Xiang (55971004500); Liu, Yue (57336787800); Liang, Changmei (57216784798); Xu, Jing (57043779200); Pan, Guoyan (56268561100)","57218456060; 55971004500; 57336787800; 57216784798; 57043779200; 56268561100","Impacts and sensitivity analysis of imperviousness area and connectivity on surface runoff under a plot-scale rainfall simulation experiment","2022","Journal of the American Water Resources Association","58","6","","1279","1292","13","1","10.1111/1752-1688.13066","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139771621&doi=10.1111%2f1752-1688.13066&partnerID=40&md5=d7c29a1b30ec28fb0569579c8e83db11","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85139771621"
"Woznicki S.A.; Kraynick G.; Wickham J.; Nash M.; Sohl T.","Woznicki, Sean A. (36657880700); Kraynick, George (55537360100); Wickham, James (7103391959); Nash, Maliha (7203002163); Sohl, Terry (6602900697)","36657880700; 55537360100; 7103391959; 7203002163; 6602900697","Modeling future land cover and water quality change in Minneapolis, MN, USA to support drinking water source protection decisions","2023","Journal of the American Water Resources Association","","","","","","","0","10.1111/1752-1688.13109","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150976824&doi=10.1111%2f1752-1688.13109&partnerID=40&md5=f6081cd23ce3e3b1212ef52a0f8c7f10","John Wiley and Sons Inc","Article","Article in press","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85150976824"
"Procopio N.A.; Zampella R.A.","Procopio, Nicholas A. (14036035100); Zampella, Robert A. (6603039305)","14036035100; 6603039305","Assessing land-use/water-quality relationships across contrasting geologic areas in New Jersey","2023","Journal of the American Water Resources Association","59","1","","146","160","14","0","10.1111/1752-1688.13074","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141399432&doi=10.1111%2f1752-1688.13074&partnerID=40&md5=5f4403de2b6aa70fa504c80c611960a8","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85141399432"
"King T.; Hundt S.; Simonson A.; Blasch K.","King, Tyler (57762212300); Hundt, Stephen (57203846131); Simonson, Amy (55317986600); Blasch, Kyle (7801496384)","57762212300; 57203846131; 55317986600; 7801496384","Evaluation of Select Velocity Measurement Techniques for Estimating Discharge in Small Streams across the United States","2022","Journal of the American Water Resources Association","58","6","","1510","1530","20","1","10.1111/1752-1688.13053","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137980844&doi=10.1111%2f1752-1688.13053&partnerID=40&md5=a07402a329c1b2908436ea2afcc35de4","John Wiley and Sons Inc","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85137980844"
"Colby B.G.; Hansen H.","Colby, Bonnie G. (7004002488); Hansen, Hannah (57769069100)","7004002488; 57769069100","Colorado Basin Incentive-Based Urban Water Policies: Review and Evaluation","2022","Journal of the American Water Resources Association","58","6","","1098","1115","17","1","10.1111/1752-1688.13041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133080942&doi=10.1111%2f1752-1688.13041&partnerID=40&md5=6fc62900d148ccb701ff33e1f89b4bce","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85133080942"
"Martin N.; Nicholaides K.; Southard P.","Martin, Nick (57195726604); Nicholaides, Kindra (57210424145); Southard, Paul (57834724500)","57195726604; 57210424145; 57834724500","Enhanced Water Resources Risk from Collocation of Disposal Wells and Legacy Oil and Gas Exploration and Production Regions in Texas","2022","Journal of the American Water Resources Association","58","6","","1433","1453","20","1","10.1111/1752-1688.13048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135582778&doi=10.1111%2f1752-1688.13048&partnerID=40&md5=d1b73731d8a3ab2f9809546abb3ad483","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85135582778"
"Chamberlin C.; ten Brink M.; Munson K.; Le A.; Detenbeck N.","Chamberlin, Catherine (36616835100); ten Brink, Marilyn (55938010500); Munson, Kate (36131757000); Le, Alyssa (57929405600); Detenbeck, Naomi (6602144173)","36616835100; 55938010500; 36131757000; 57929405600; 6602144173","River Basin Export Reduction Optimization Support Tool; a tool to screen options for reducing nutrient loads while minimizing cost","2023","Journal of the American Water Resources Association","59","1","","178","196","18","0","10.1111/1752-1688.13070","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139935710&doi=10.1111%2f1752-1688.13070&partnerID=40&md5=e9ca0e8ef6ced72f8db9f7b409bb9004","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85139935710"
"Simons A.L.; Bozone S.; DePrima C.; Diaz L.; Lu V.; Manson C.; Mack A.; Wong C.","Simons, Ariel Levi (57781386000); Bozone, Sophia (57833985600); DePrima, Cella (57834895800); Diaz, Lester (57834117500); Lu, Veronica (57834507700); Manson, Colbert (57833985700); Mack, Ayahna (57834247000); Wong, Corisa (57834507800)","57781386000; 57833985600; 57834895800; 57834117500; 57834507700; 57833985700; 57834247000; 57834507800","An Evaluation of Indices of Biotic Integrity for Algal and BMI Assemblages in Streams of the Los Angeles Region","2022","Journal of the American Water Resources Association","58","6","","1470","1482","12","0","10.1111/1752-1688.13050","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135581979&doi=10.1111%2f1752-1688.13050&partnerID=40&md5=9d49433864f26f03e5e8db404de65968","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85135581979"
"Gao Y.; Wu M.; Liu Y.; Gao L.; Zhang Z.","Gao, Yuqin (55568236600); Wu, Ming (58070197800); Liu, Yunping (57204977240); Gao, Li (58069607800); Zhang, Zhenxing (55721871100)","55568236600; 58070197800; 57204977240; 58069607800; 55721871100","Analyzing the impact of polder-type flood control pattern on river system's regulation and storage capacity under urbanization","2023","Journal of the American Water Resources Association","","","","","","","0","10.1111/1752-1688.13128","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85157976852&doi=10.1111%2f1752-1688.13128&partnerID=40&md5=6a7f0397b15f96c94aeb9674d84a447c","John Wiley and Sons Inc","Article","Article in press","","Scopus","2-s2.0-85157976852"
"Wu X.; Cheng R.; Cheng C.; Ying Q.","Wu, Xinyu (36086770400); Cheng, Ruixiang (57765167900); Cheng, Chuntian (7404796475); Ying, Qilin (57207114096)","36086770400; 57765167900; 7404796475; 57207114096","Joint operation rules considering the uncertainty of energy available for multiple cascaded hydropower system","2023","Journal of the American Water Resources Association","59","1","","71","85","14","0","10.1111/1752-1688.13072","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140128781&doi=10.1111%2f1752-1688.13072&partnerID=40&md5=e851bc3efa56402b65c622d22551daec","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85140128781"
"Rutledge A.T.","Rutledge, Albert T. (57223829562)","57223829562","Comments about selected recession parameters","2023","Journal of the American Water Resources Association","","","","","","","0","10.1111/1752-1688.13136","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160039649&doi=10.1111%2f1752-1688.13136&partnerID=40&md5=c60a40b9717822ea55b6f5c578672f65","John Wiley and Sons Inc","Note","Article in press","","Scopus","2-s2.0-85160039649"
"Green D.I.S.; Crumpton W.G.","Green, David I. S. (57204677079); Crumpton, William G. (6701566722)","57204677079; 6701566722","Depressional runoff cascade networks of the Des Moines Lobe of Iowa","2023","Journal of the American Water Resources Association","","","","","","","0","10.1111/1752-1688.13103","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147526568&doi=10.1111%2f1752-1688.13103&partnerID=40&md5=f875666cab660b5906f6f452ff7e8371","John Wiley and Sons Inc","Article","Article in press","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85147526568"
"Gerlitz M.; Fox J.; Ford W.; Husic A.; Mahoney T.; Armstead M.; Hendricks S.; Crain A.; Backus J.; Pollock E.; Ren W.; Tao B.; Riddle B.; White D.","Gerlitz, Morgan (57219570463); Fox, Jimmy (8846742700); Ford, William (43260888900); Husic, Admin (57193854555); Mahoney, Tyler (57219570698); Armstead, Mindy (57191900607); Hendricks, Susan (7102357872); Crain, Angela (56458088900); Backus, Jason (56387075600); Pollock, Erik (24528676200); Ren, Wei (57967540100); Tao, Bo (58110599900); Riddle, Brenden (57205186097); White, David (57214128246)","57219570463; 8846742700; 43260888900; 57193854555; 57219570698; 57191900607; 7102357872; 56458088900; 56387075600; 24528676200; 57967540100; 58110599900; 57205186097; 57214128246","Instream sensor results suggest soil–plant processes produce three distinct seasonal patterns of nitrate concentrations in the Ohio River Basin","2023","Journal of the American Water Resources Association","","","","","","","0","10.1111/1752-1688.13107","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148521424&doi=10.1111%2f1752-1688.13107&partnerID=40&md5=17a08491e53630e7067ed93b3ccfdd15","John Wiley and Sons Inc","Article","Article in press","","Scopus","2-s2.0-85148521424"
"Pedersen A.F.; Vasquez A.A.; Steis Thorsby J.; Gorrell M.; Petriv A.-M.V.; Miller C.J.; Baker T.R.","Pedersen, Adam F. (57214097194); Vasquez, Adrian A. (56496502500); Steis Thorsby, Jamie (57219187702); Gorrell, Michelle (57812102400); Petriv, Anna-Marie V. (57218161504); Miller, Carol J. (7406257163); Baker, Tracie R. (7402604800)","57214097194; 56496502500; 57219187702; 57812102400; 57218161504; 7406257163; 7402604800","Sewage Transport Volumes and Physical Degradation Rates of Personal Care Wipes","2022","Journal of the American Water Resources Association","58","6","","1421","1432","11","0","10.1111/1752-1688.13046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134562201&doi=10.1111%2f1752-1688.13046&partnerID=40&md5=657321c73bbe501105c5be531412a5a8","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85134562201"
"Tang C.; Garcia V.","Tang, Chunling (7404394567); Garcia, Valeria (36102404400)","7404394567; 36102404400","Identifying stream temperature variation by coupling meteorological, hydrological, and water temperature models","2023","Journal of the American Water Resources Association","","","","","","","1","10.1111/1752-1688.13113","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150491456&doi=10.1111%2f1752-1688.13113&partnerID=40&md5=d0e772e4e86065be2b34c510bcaf7490","John Wiley and Sons Inc","Article","Article in press","","Scopus","2-s2.0-85150491456"
"Sanders J.M.; Jackson C.R.; Welch-Devine M.","Sanders, Jennifer M. (57986156000); Jackson, C. Rhett (26638223600); Welch-Devine, Meredith (36021885400)","57986156000; 26638223600; 36021885400","Mowers versus growers: Riparian buffer management in the Southern Blue Ridge Mountains, USA","2023","Journal of the American Water Resources Association","","","","","","","0","10.1111/1752-1688.13122","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152051793&doi=10.1111%2f1752-1688.13122&partnerID=40&md5=d7e5a86a305eb06c23ec687a14d9a440","John Wiley and Sons Inc","Article","Article in press","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85152051793"
